,Comunidade,C.grau,C.clustering,C.closeness,C.cf.closeness,C.betweenness,C.cf.betweenness,C.load,C.harmonic
Catete,0,0.45695364238410596,0.22788145393421358,0.648068669527897,0.07241177218929733,0.018543046357615896,0.016563988591365906,0.018543046357615896,113.5
Catumbi,2,0.543046357615894,0.1633887209886511,0.6863636363636364,0.07133288285367154,0.016688741721854305,0.019680897587104212,0.016688741721854305,113.5
Cavalcanti,1,0.44370860927152317,0.2553867965466072,0.6425531914893617,0.07426215147206604,0.02163355408388521,0.015599888481220826,0.02163355408388521,107.5
Cidade de Deus,3,0.5033112582781457,0.1218610678414638,0.668141592920354,0.059865336717173055,0.025783664459161148,0.015916097835843784,0.025783664459161148,104.33333333333333
Cidade Nova,0,0.5033112582781457,0.15532804067444847,0.668141592920354,0.06742319610870261,0.10419426048565121,0.018052922413464925,0.10419426048565121,112.0
Cocota,3,0.423841059602649,0.14279401869660255,0.634453781512605,0.05961123839894668,0.048211920529801326,0.014617719610568253,0.048211920529801326,107.0
Coelho Neto,1,0.45695364238410596,0.24399376708949655,0.648068669527897,0.07367578010593089,0.0,0.017206826375332794,0.0,111.0
Colegio,1,0.46357615894039733,0.2708212173916955,0.6508620689655172,0.07773544001821693,0.0,0.018301798349061475,0.0,110.5
Complexo do Alemao,2,0.4768211920529801,0.18010152789076994,0.6565217391304348,0.06893608482007817,0.00141280353200883,0.018779079012737107,0.00141280353200883,113.5
Copacabana,0,0.40397350993377484,0.22094042506752326,0.6265560165975104,0.06437826398954373,0.015629139072847683,0.012982421277832553,0.015629139072847683,112.0
Cordovil,1,0.48344370860927155,0.24531508620558046,0.6593886462882096,0.07692816010713326,0.0004415011037527594,0.019322301246803397,0.0004415011037527594,107.0
Cosme Velho,0,0.4900662251655629,0.20246204785121827,0.6593886462882096,0.07208979120970548,0.0005298013245033113,0.01689720952441486,0.0005298013245033113,113.5
Cosmos,1,0.48344370860927155,0.22409456718111553,0.6593886462882096,0.07503248023841326,0.0024724061810154525,0.018992005957174606,0.0024724061810154525,104.83333333333333
Costa Barros,1,0.4768211920529801,0.2389335653570845,0.6565217391304348,0.0758064473846085,0.009271523178807948,0.017654081111793382,0.009271523178807948,115.5
Curicica,3,0.41721854304635764,0.12977391267126878,0.6317991631799164,0.05547848990683419,0.000706401766004415,0.015111439967755007,0.000706401766004415,107.0
Del Castilho,0,0.48344370860927155,0.15807225361874722,0.6593886462882096,0.06694337629637208,0.021280353200883003,0.018956233697956137,0.021280353200883003,110.0
Deodoro,1,0.4768211920529801,0.20954549179540083,0.6565217391304348,0.07164439378970557,0.0012362030905077263,0.01647718993698423,0.0012362030905077263,114.0
Encantado,0,0.5761589403973509,0.17753292032686738,0.7023255813953488,0.0775136750877507,0.013068432671081678,0.020567337963420643,0.013068432671081678,111.0
Engenheiro Leal,1,0.4768211920529801,0.20870954923440815,0.6565217391304348,0.07269165545535045,0.013245033112582781,0.015989804136196124,0.013245033112582781,110.0
Engenho da Rainha,0,0.48344370860927155,0.12409350330491425,0.6593886462882096,0.05904597119654159,0.054392935982339956,0.015128223420594888,0.054392935982339956,114.0
Engenho de Dentro,0,0.48344370860927155,0.23678280413165062,0.6593886462882096,0.0769066528961838,0.009359823399558499,0.018637595046766584,0.009359823399558499,115.5
Engenho Novo,0,0.543046357615894,0.17280960410028937,0.6863636363636364,0.07255716747018225,0.05615894039735099,0.01777091661568783,0.05615894039735099,115.0
Estacio,0,0.5298013245033113,0.16585763108094112,0.6801801801801802,0.07068468851729522,0.0013245033112582781,0.019934554891770536,0.0013245033112582781,119.0
Flamengo,0,0.46357615894039733,0.23016331121576658,0.6508620689655172,0.07291962089340953,0.0006181015452538631,0.016362258228666587,0.0006181015452538631,113.5
Freguesia Ilha do Governador,3,0.5099337748344371,0.13472922108337088,0.6711111111111111,0.06469372390165477,0.03399558498896247,0.01832831689513206,0.03399558498896247,111.5
Freguesia de Jacarepagua,0,0.4768211920529801,0.20741542887147751,0.6565217391304348,0.07183682202684948,0.004061810154525386,0.01837088341167514,0.004061810154525386,109.0
Galeao,2,0.44370860927152317,0.1307722368553106,0.6425531914893617,0.059564108208057444,0.0008830022075055188,0.016186998436823627,0.0008830022075055188,116.5
Gamboa,2,0.44370860927152317,0.16142343272576648,0.6425531914893617,0.0647644779130447,0.02490066225165563,0.017422671274602005,0.02490066225165563,109.0
Gardenia Azul,3,0.47019867549668876,0.09276743312608403,0.6536796536796536,0.05183349582549481,0.02640176600441501,0.013203537133194899,0.02640176600441501,110.0
Gavea,0,0.47019867549668876,0.23126723098473576,0.6536796536796536,0.07322656245644621,0.003708609271523179,0.01644989995745983,0.003708609271523179,102.5
Gloria,0,0.4966887417218543,0.18585594119124474,0.6651982378854625,0.07056400920354533,0.0306401766004415,0.016666471358908103,0.0306401766004415,112.0
Grajau,0,0.4966887417218543,0.19300776957300259,0.6651982378854625,0.07186083772741585,0.01739514348785872,0.017285903368519536,0.01739514348785872,116.5
Guadalupe,1,0.4768211920529801,0.26800943711796477,0.6565217391304348,0.07861238750231113,0.007152317880794702,0.018332996455286615,0.007152317880794702,108.5
Guaratiba,3,0.36423841059602646,0.1726034780674803,0.611336032388664,0.0606800424798853,0.02172185430463576,0.016672037774068255,0.02172185430463576,113.0
Higienopolis,1,0.5099337748344371,0.12861178256728814,0.6711111111111111,0.06148645368400106,0.06392935982339956,0.015787126908841476,0.06392935982339956,109.0
Honorio Gurgel,1,0.4768211920529801,0.2243922426895109,0.6565217391304348,0.0734793335933827,0.011214128035320087,0.015197263207193435,0.011214128035320087,110.0
Humaita,0,0.4503311258278146,0.26941520062913427,0.6452991452991453,0.07627319051064808,0.011390728476821193,0.01692240330501773,0.011390728476821193,105.0
Imperial de Sao Cristovao,0,0.3841059602649007,0.14605323959558406,0.6188524590163934,0.057916947891941406,0.06039735099337748,0.015513311388345268,0.06039735099337748,109.0
Inhauma,0,0.4900662251655629,0.15974802649472286,0.6622807017543859,0.06866540416488574,0.021810154525386313,0.019788034950652428,0.021810154525386313,110.0
Inhoaiba,1,0.47019867549668876,0.2392575427669436,0.6536796536796536,0.0756179757623849,0.0,0.019083300035742785,0.0,112.0
Ipanema,0,0.39072847682119205,0.24205131683652684,0.6188524590163934,0.06605015595099858,0.008211920529801325,0.013620203394442053,0.008211920529801325,109.5
Iraja,1,0.45695364238410596,0.2089827833645437,0.648068669527897,0.06999467441215004,0.0005298013245033113,0.01677053969492575,0.0005298013245033113,112.0
Itanhanga,3,0.4304635761589404,0.10118152732297121,0.6371308016877637,0.04986503476685838,0.060927152317880796,0.012327287120802707,0.060927152317880796,112.5
Jacare,2,0.4768211920529801,0.1496749605027467,0.6565217391304348,0.06468055146428264,0.011125827814569536,0.017026730314556034,0.011125827814569536,109.0
Jacarepagua,3,0.4503311258278146,0.10495091807631077,0.6452991452991453,0.05322028466720543,0.0009713024282560706,0.014320452378675496,0.0009713024282560706,111.5
Jacarezinho,2,0.41721854304635764,0.18077051983806652,0.6317991631799164,0.06671335377087316,0.02066225165562914,0.017981656313784924,0.02066225165562914,114.0
Jardim America,1,0.5562913907284768,0.1759692195521886,0.6926605504587156,0.07556456202207633,0.00026490066225165563,0.022715387513936574,0.00026490066225165563,111.5
Jardim Botanico,0,0.4966887417218543,0.24775977617192405,0.6651982378854625,0.07911802474438298,0.03947019867549669,0.019144631467280425,0.03947019867549669,104.0
Jardim Carioca,3,0.423841059602649,0.14251141931947472,0.634453781512605,0.06171948423583736,0.06181015452538631,0.015774445940181542,0.06181015452538631,109.0
Jardim Guanabara,3,0.4503311258278146,0.1552698846033699,0.6452991452991453,0.06354129234938305,0.048741721854304636,0.016345868249801082,0.048741721854304636,112.0
Jardim Sulacap,3,0.44370860927152317,0.152511247163043,0.6425531914893617,0.06414990985934665,0.033112582781456956,0.018839003662341005,0.033112582781456956,112.5
Joa,3,0.423841059602649,0.1457730176900947,0.634453781512605,0.057412224318656294,0.005121412803532009,0.013904246384479822,0.005121412803532009,112.0
Lagoa,0,0.48344370860927155,0.23878309027014294,0.6593886462882096,0.07666825366906706,0.004768211920529801,0.01809100119821863,0.004768211920529801,111.0
Laranjeiras,0,0.45695364238410596,0.26097534107706644,0.648068669527897,0.07579925870442565,0.0,0.01692477990577363,0.0,117.5
Leblon,0,0.40397350993377484,0.25719657588311645,0.6265560165975104,0.06922685563927831,0.0,0.014763978133286688,0.0,108.0
Leme,0,0.44370860927152317,0.23970391978537384,0.6398305084745762,0.07137827488069248,0.023311258278145695,0.015876046366821647,0.023311258278145695,107.5
Lins de Vasconcelos,0,0.5298013245033113,0.14862085444330198,0.6801801801801802,0.06916688620073728,0.0,0.01853701007689508,0.0,111.0
Madureira,1,0.47019867549668876,0.19753261954080742,0.6536796536796536,0.0686769087003322,0.0,0.016239276601625992,0.0,109.0
Magalhaes Bastos,1,0.5033112582781457,0.23140855343453356,0.668141592920354,0.0765599133101649,0.0,0.017775330260309412,0.0,108.0
Mangueira,2,0.44370860927152317,0.1635754646244715,0.6425531914893617,0.0626926079314952,0.0,0.01534097023257724,0.0,110.5
Manguinhos,1,0.4768211920529801,0.21278782686771822,0.6565217391304348,0.07317494577828672,0.002030905077262693,0.018885658180025574,0.002030905077262693,116.5
Maracana,0,0.48344370860927155,0.22690596415092693,0.6593886462882096,0.07591459706876834,8.830022075055188e-05,0.0198673077076552,8.830022075055188e-05,113.0
Mare,1,0.4966887417218543,0.19630730260946816,0.6651982378854625,0.07046445868406237,0.00141280353200883,0.017093810954763596,0.00141280353200883,114.5
Marechal Hermes,1,0.5894039735099338,0.1463779544681505,0.7089201877934272,0.073968560066847,0.04423841059602649,0.022738152047693583,0.04423841059602649,109.0
Maria da Graca,0,0.5364238410596026,0.15428765879907633,0.6832579185520362,0.06968550356606595,0.06225165562913907,0.01881434080552586,0.06225165562913907,113.5
Meier,0,0.5165562913907285,0.21008001884794092,0.6741071428571429,0.07634502382844428,0.028520971302428255,0.018405148859224774,0.028520971302428255,106.0
Monero,3,0.47019867549668876,0.16532564651353956,0.6536796536796536,0.0674050107374211,0.0611037527593819,0.018197054940714136,0.0611037527593819,115.5
Olaria,1,0.5099337748344371,0.14431876612644792,0.6711111111111111,0.06583064818602888,0.011125827814569536,0.017617121520031902,0.011125827814569536,107.5
Oswaldo Cruz,1,0.5562913907284768,0.15130985888702767,0.6926605504587156,0.07337104800951212,0.04485651214128035,0.022804158726597596,0.04485651214128035,102.5
Paciencia,3,0.44370860927152317,0.179368638576766,0.6425531914893617,0.06724307202369774,0.0117439293598234,0.019465542989672124,0.0117439293598234,111.5
Padre Miguel,1,0.39072847682119205,0.3593362521513232,0.6163265306122448,0.07809720651670095,0.0,0.01738923097269492,0.0,111.5
Paqueta,3,0.4304635761589404,0.14713950154336294,0.6371308016877637,0.05934664693361746,0.1704194260485651,0.015296417034824676,0.1704194260485651,111.0
Parada de Lucas,1,0.5033112582781457,0.20445418760213294,0.668141592920354,0.07439741254082619,0.00847682119205298,0.019146320736594186,0.00847682119205298,113.0
Parque Anchieta,1,0.47019867549668876,0.17454820815957955,0.6536796536796536,0.06834013415168164,0.03293598233995585,0.016124512766784834,0.03293598233995585,113.5
Parque Columbia,1,0.4900662251655629,0.2253180117786517,0.6622807017543859,0.07424134657615632,0.004768211920529801,0.01692087913462189,0.004768211920529801,105.5
Pavuna,1,0.46357615894039733,0.2647314165433431,0.6508620689655172,0.07724755123843627,0.07532008830022074,0.018186460121883397,0.07532008830022074,111.0
Pechincha,0,0.5298013245033113,0.20217676071659224,0.6801801801801802,0.07634346950780457,0.10922737306843266,0.019906911114611587,0.10922737306843266,115.5
Pedra de Guaratiba,3,0.39072847682119205,0.17104280723492254,0.6213991769547325,0.06109025755515,0.00017660044150110375,0.01637135651162659,0.00017660044150110375,116.5
Penha,1,0.46357615894039733,0.1820719054899954,0.6508620689655172,0.06686587493878614,0.0031788079470198675,0.016013474342466836,0.0031788079470198675,111.5
Penha Circular,1,0.4768211920529801,0.1743381735661373,0.6565217391304348,0.06713354901857778,0.0005298013245033113,0.016738511650128608,0.0005298013245033113,104.66666666666666
Piedade,0,0.5231788079470199,0.210955525968761,0.6771300448430493,0.07686144274114134,0.020573951434878588,0.01845607942427583,0.020573951434878588,107.5
Pilares,0,0.5761589403973509,0.14393558523904507,0.7023255813953488,0.07078445577573717,0.020397350993377483,0.018564358979314192,0.020397350993377483,109.5
Pitangueiras,3,0.4900662251655629,0.11283947618668663,0.6622807017543859,0.06095497088980847,0.11452538631346579,0.01658843606909123,0.11452538631346579,103.0
Portuguesa,3,0.44370860927152317,0.1460538716010847,0.6425531914893617,0.0631394654610972,0.019690949227373068,0.01608794740123145,0.019690949227373068,115.0
Praca da Bandeira,0,0.5165562913907285,0.23246046123764189,0.6741071428571429,0.07924975455715845,0.005739514348785872,0.02025585822446704,0.005739514348785872,117.5
Praca Seca,0,0.5364238410596026,0.1665947701102638,0.6832579185520362,0.0705811332152866,0.0,0.018535087345144537,0.0,108.0
Praia da Bandeira,3,0.45695364238410596,0.15958301999019295,0.648068669527897,0.06587913074107447,0.02119205298013245,0.017364776886455213,0.02119205298013245,108.5
Quintino Bocaiuva,1,0.44370860927152317,0.1697679634480781,0.6425531914893617,0.06412684980682955,0.01509933774834437,0.014265616095286569,0.01509933774834437,113.0
Ramos,1,0.5562913907284768,0.1366836586984673,0.6926605504587156,0.06522916995659503,0.027461368653421633,0.014945240658996876,0.027461368653421633,102.0
Realengo,1,0.4768211920529801,0.18304874421923042,0.6565217391304348,0.0672439920506434,8.830022075055188e-05,0.01653044115286579,8.830022075055188e-05,103.0
Recreio dos Bandeirantes,3,0.3576158940397351,0.1612818535088486,0.6088709677419355,0.05395854745148081,0.13748344370860927,0.013283276911098972,0.13748344370860927,111.0
Riachuelo,0,0.5033112582781457,0.21415697765120653,0.668141592920354,0.07470608579331284,0.011655629139072848,0.01714634019242708,0.011655629139072848,112.0
Ribeira,3,0.423841059602649,0.13835193494959944,0.634453781512605,0.057472544174852175,0.006710816777041943,0.013601856515674375,0.006710816777041943,106.0
Ricardo de Albuquerque,1,0.5099337748344371,0.219793023875367,0.6711111111111111,0.07647328591737228,0.022693156732891833,0.017567942975537376,0.022693156732891833,120.0
Rio Comprido,0,0.47019867549668876,0.24307649518567223,0.6536796536796536,0.07497278628729025,0.0,0.0172425645580812,0.0,112.5
Rocha,0,0.5562913907284768,0.1667071735717142,0.6926605504587156,0.07251943117089568,0.11373068432671082,0.01740145518606822,0.11373068432671082,110.5
Rocha Miranda,1,0.48344370860927155,0.2180629430457562,0.6593886462882096,0.07419294401158537,0.016600441501103753,0.01626675655018848,0.016600441501103753,110.0
Rocinha,2,0.48344370860927155,0.11047865892909317,0.6593886462882096,0.057444400434756494,0.2324944812362031,0.01485729145261892,0.2324944812362031,114.5
Sampaio,2,0.5231788079470199,0.13909554122716095,0.6771300448430493,0.06784780759107763,0.019602649006622515,0.019334940799396034,0.019602649006622515,109.0
Santa Cruz,3,0.423841059602649,0.1646839854914355,0.634453781512605,0.06308150572278746,0.049624724061810156,0.01776142420016157,0.049624724061810156,107.5
Santa Teresa,0,0.5298013245033113,0.2069130290678765,0.6801801801801802,0.076705194196613,0.0,0.019759542448643336,0.0,117.5
Santissimo,1,0.5099337748344371,0.21549421503398175,0.6711111111111111,0.07622083173785137,0.004503311258278146,0.018544526900663588,0.004503311258278146,119.0
Santo Cristo,2,0.47019867549668876,0.15078614900366774,0.6536796536796536,0.06499279761963274,0.0011479028697571744,0.017814565797645506,0.0011479028697571744,110.5
Sao Conrado,0,0.4370860927152318,0.21859247851606733,0.6398305084745762,0.06992984369946374,0.04423841059602649,0.01688898849988438,0.04423841059602649,119.0
Sao Francisco Xavier,2,0.543046357615894,0.1344560374858373,0.6863636363636364,0.0656852713941682,0.0282560706401766,0.017996282636479715,0.0282560706401766,114.0
Saude,0,0.5099337748344371,0.14980781171804344,0.6711111111111111,0.06472605417159913,0.03805739514348786,0.015723281046264234,0.03805739514348786,112.0
Senador Camara,1,0.45695364238410596,0.2489380586494782,0.648068669527897,0.07539831540448014,0.044944812362030906,0.01682697800664119,0.044944812362030906,111.0
Senador Vasconcelos,1,0.5033112582781457,0.20534365199858765,0.668141592920354,0.07439714139641207,0.00803532008830022,0.018467896499126665,0.00803532008830022,114.0
Sepetiba,3,0.37748344370860926,0.1669922266846392,0.6163265306122448,0.060545274269991796,0.011655629139072848,0.01667139416287881,0.011655629139072848,104.5
Tanque,0,0.5165562913907285,0.15820953730105144,0.6741071428571429,0.06844704498671352,0.0,0.018546008536552062,0.0,111.5
Taquara,3,0.3973509933774834,0.10031448080051501,0.6239669421487604,0.04928919235190309,0.07364238410596026,0.013022665249400154,0.07364238410596026,105.0
Taua,3,0.4900662251655629,0.11874127079362165,0.6622807017543859,0.06218648532444173,0.037439293598233996,0.017475017966057313,0.037439293598233996,110.5
Tijuca,0,0.4304635761589404,0.21886511362179117,0.6371308016877637,0.06799489070251617,0.0,0.016313378230990844,0.0,111.5
Todos os Santos,0,0.5298013245033113,0.2068214281715595,0.6801801801801802,0.0777424914083711,0.0188962472406181,0.02020941278753822,0.0188962472406181,109.5
Tomas Coelho,0,0.4370860927152318,0.13283880355149955,0.6398305084745762,0.05826429489337789,0.048830022075055185,0.01470503395537744,0.048830022075055185,114.0
Turiacu,1,0.4900662251655629,0.18220828217503746,0.6622807017543859,0.06711890800972754,0.03426048565121413,0.014131575676649513,0.03426048565121413,109.5
Urca,0,0.45695364238410596,0.22850585124290637,0.648068669527897,0.07137292878204982,0.0031788079470198675,0.01587434175353375,0.0031788079470198675,112.0
Vargem Grande,3,0.3576158940397351,0.1808055725286679,0.6088709677419355,0.06104676832391618,0.07072847682119206,0.01675051544671139,0.07072847682119206,110.0
Vargem Pequena,3,0.39072847682119205,0.17749111531268277,0.6213991769547325,0.06322736842088796,0.0004415011037527594,0.01753786773061156,0.0004415011037527594,113.5
Vasco da Gama,2,0.44370860927152317,0.15055562269235664,0.6425531914893617,0.06337746798638265,0.0067991169977924945,0.017275018574951236,0.0067991169977924945,113.5
Vaz Lobo,1,0.4503311258278146,0.27440356469987554,0.6452991452991453,0.07707164982285065,0.0016777041942604856,0.01700106610212762,0.0016777041942604856,113.0
Vicente de Carvalho,1,0.45695364238410596,0.2264948741015465,0.648068669527897,0.07137334636732484,0.0025607064017660044,0.016131518400379265,0.0025607064017660044,107.5
Vidigal,2,0.4370860927152318,0.15352469523000004,0.6398305084745762,0.062498302608642274,0.018984547461368653,0.017091976912324898,0.018984547461368653,111.0
Vigario Geral,1,0.47019867549668876,0.22758361289014142,0.6536796536796536,0.07388395316921317,0.00706401766004415,0.018203315222277954,0.00706401766004415,116.0
Vila Cosmos,1,0.4503311258278146,0.20095716088977017,0.6452991452991453,0.06952775444645648,0.033730684326710815,0.015203200745752784,0.033730684326710815,108.83333333333333
Vila da Penha,1,0.5099337748344371,0.16000723462215793,0.6711111111111111,0.07018975873710999,0.05139072847682119,0.02020174247752919,0.05139072847682119,109.5
Vila Isabel,0,0.48344370860927155,0.22546816825478566,0.6593886462882096,0.07518024511575179,0.041677704194260486,0.018086471664543663,0.041677704194260486,111.5
Vila Valqueire,0,0.5165562913907285,0.20326166016314032,0.6741071428571429,0.07660374328479808,0.017571743929359823,0.022436589123601247,0.017571743929359823,110.0
Vista Alegre,1,0.5033112582781457,0.1712980290536458,0.668141592920354,0.0718628618081807,0.04891832229580574,0.021302764211455803,0.04891832229580574,112.0
Zumbi,3,0.44370860927152317,0.1554401070168033,0.6425531914893617,0.06339116028819325,0.012450331125827815,0.016133450929014397,0.012450331125827815,112.5
