Bairros,Abolicao,Acari,Agua Santa,Alto da Boa Vista,Anchieta,Andarai,Anil,Bancarios,Bangu,Barra de Guaratiba,Barros Filho,Benfica,Bento Ribeiro,Bonsucesso,Botafogo,Bras de Pina,Cachambi,Cacuia,Caju,Camorim,Campinho,Cascadura,Catete,Catumbi,Cavalcanti,Cidade de Deus,Cidade Nova,Cocota,Coelho Neto,Colegio,Complexo do Alemao,Copacabana,Cordovil,Cosme Velho,Cosmos,Costa Barros,Curicica,Del Castilho,Deodoro,Encantado,Engenheiro Leal,Engenho da Rainha,Engenho de Dentro,Engenho Novo,Estacio,Flamengo,Freguesia Ilha do Governador,Freguesia de Jacarepagua,Galeao,Gamboa,Gardenia Azul,Gavea,Gloria,Grajau,Guadalupe,Guaratiba,Higienopolis,Honorio Gurgel,Humaita,Imperial de Sao Cristovao,Inhauma,Inhoaiba,Ipanema,Iraja,Itanhanga,Jacare,Jacarepagua,Jacarezinho,Jardim America,Jardim Botanico,Jardim Carioca,Jardim Guanabara,Jardim Sulacap,Joa,Lagoa,Laranjeiras,Leblon,Leme,Lins de Vasconcelos,Madureira,Magalhaes Bastos,Mangueira,Manguinhos,Maracana,Mare,Marechal Hermes,Maria da Graca,Meier,Monero,Olaria,Oswaldo Cruz,Paciencia,Padre Miguel,Paqueta,Parada de Lucas,Parque Anchieta,Parque Columbia,Pavuna,Pechincha,Pedra de Guaratiba,Penha,Penha Circular,Piedade,Pilares,Pitangueiras,Portuguesa,Praca da Bandeira,Praca Seca,Praia da Bandeira,Quintino Bocaiuva,Ramos,Realengo,Recreio dos Bandeirantes,Riachuelo,Ribeira,Ricardo de Albuquerque,Rio Comprido,Rocha,Rocha Miranda,Rocinha,Sampaio,Santa Cruz,Santa Teresa,Santissimo,Santo Cristo,Sao Conrado,Sao Francisco Xavier,Saude,Senador Camara,Senador Vasconcelos,Sepetiba,Tanque,Taquara,Taua,Tijuca,Todos os Santos,Tomas Coelho,Turiacu,Urca,Vargem Grande,Vargem Pequena,Vasco da Gama,Vaz Lobo,Vicente de Carvalho,Vidigal,Vigario Geral,Vila Cosmos,Vila da Penha,Vila Isabel,Vila Valqueire,Vista Alegre,Zumbi
Deodoro,0.0,0.557946233522561,0.016638947407028613,0.2636364829669481,0.4070572736007564,0.0,0.0,0.0,0.5019485753043069,0.15186932746204598,0.42083622938840215,0.3726008366955599,0.0,0.07545202341371567,0.0,0.3120192074993258,0.0,0.03462233927980667,0.04785447111530074,0.1173586140708977,0.0,0.19131890764028395,0.0,0.0,0.5831852804163911,0.08240198032249342,0.0,0.0,0.34117307145185904,0.5367806447609808,0.2719009667554944,0.0,0.6176121251661454,0.0,0.6697711354144387,0.5128242069390573,0.05078717847889924,0.02314028632053329,0.0,0.0,0.48667754567407795,0.21333511697511284,0.0,0.0,0.0,0.0,0.06735139299630563,0.0,0.39676515534814055,0.0,0.0,0.0,0.0,0.0,0.4646966164017158,0.30527469040602556,0.0,0.20075377705117003,0.0,0.0,0.06171991512237628,0.6787324001095735,0.0,0.32243887366056084,0.0,0.05416525816385934,0.07900152692255158,0.0,0.08101942675540474,0.0,0.0,0.0,0.5882200888744359,0.007751126698077894,0.0,0.0,0.0,0.0,0.0,0.07518090541301369,0.5799354247110363,0.46762385534631445,0.4563163268945711,0.0,0.17374609473221508,0.0,0.0,0.0,0.0,0.11460839327232172,0.0,0.6633588002749806,0.4818405396837706,0.0,0.6121321108361069,0.48376799635684625,0.43536631685622723,0.5525817297526682,0.0,0.0,0.26569467372651717,0.2099363447488752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970284833898683,0.1300822526292324,0.5969865825431158,0.0,0.0,0.0,0.41465918917797184,0.0,0.0,0.1321388225269613,0.0,0.07616859058644566,0.5159205455765904,0.0,0.7137137901824683,0.0,0.0,0.0,0.0,0.6714125908444177,0.6851290458664959,0.09294443102698396,0.0,0.0,0.0,0.0,0.0,0.2974021701877808,0.11330642802458273,0.0,0.23839947448963983,0.11063686022044034,0.0,0.4112101552406328,0.459735519765714,0.0,0.5055679379866924,0.48511075800677567,0.0,0.0,0.0,0.0,0.0
Encantado,0.948333458314797,0.0,0.17460326760887798,0.0,0.10174480882961248,0.6681051461243038,0.12182031914310563,0.017464130315139915,0.0,0.0,0.0,0.0,0.8500948006370374,0.0,0.0,0.05910487187538627,0.8865879906670957,0.0,0.0,0.0,0.5680342135282596,0.09896434010428821,0.3667171149216111,0.4909010226771641,0.0,0.10564291916439113,0.18076400805589474,0.16400835528409302,0.0,0.0,0.0,0.042363403898589905,0.0,0.3285501605065998,0.0,0.0,0.0,0.11257872772771212,0.0,0.0,0.07789989111885323,0.11863575197570271,0.8297407367613321,0.7043621210272453,0.20899764794900402,0.3574953826978806,0.03707250054719811,0.26022054485271817,0.0,0.17274454736973452,0.2261252929332901,0.20852134931278202,0.2771774664393224,0.2548733716110237,0.0009744113568943023,0.0,0.2269734240329673,0.03145602105186799,0.4433039119427637,0.0,0.05871000785260367,0.0,0.0,0.0,0.0,0.23544844783566085,0.0,0.0,0.16428305194540693,0.466204823233012,0.21344402385080827,0.19564900419442766,0.0,0.0,0.3559408661976316,0.4439400379990691,0.14842324306000296,0.19369579372446105,0.40092763807286647,0.0,0.0,0.0,0.0,0.35499044313157374,0.0,0.6655318496773301,0.4264917950050774,0.6462140721262535,0.31586448872927103,0.0,0.7445402368232812,0.0,0.0,0.0,0.0,0.024578557084103624,0.0,0.0,0.604077450820213,0.0,0.0,0.0,0.8460228748809724,0.6368542389493174,0.0,0.2837179660993519,0.6702193728898297,0.28728039591696686,0.31819670483964496,0.05739867631660675,0.0,0.0,0.0,0.7235987660251327,0.12492910935871078,0.132581529288893,0.5274555266979691,0.7346560941278091,0.18103638960546292,0.1180190909203101,0.33440527495121136,0.0,0.42622707566800055,0.0,0.15646959438650912,0.0,0.16590451221019598,0.42432520833625864,0.0,0.0,0.0,0.16423102978555454,0.0,0.0,0.04283110564797915,0.865598219942553,0.03191707631199066,0.10302718970563389,0.18891883471240223,0.0,0.0,0.006035172965364505,0.08510552441158256,0.0,0.0,0.0,0.0,0.3267546917615857,0.628871311531141,0.47750134262785504,0.2950969817048103,0.23658579763307364
Engenheiro Leal,0.0,0.3306186447066879,0.18598387772233813,0.20901837222780603,0.7192747415781163,0.0,0.12285419589980388,0.06818569029589046,0.6012178502795809,0.0,0.3996210285263235,0.0,0.2877637625963494,0.0,0.0,0.31134593200246263,0.0,0.017270644419627747,0.0,0.00351438430576849,0.17850103131883646,0.7483791122129152,0.0,0.0,0.8956017851603102,0.15559530661569873,0.0,0.0,0.20892646793429692,0.42388768426358736,0.24822374467897215,0.0,0.27394420601202374,0.0,0.4157583968283429,0.558115662377789,0.0,0.0,0.48667754567407795,0.07789989111885323,0.0,0.0,0.044124195959340334,0.09642445865124694,0.0,0.0,0.22133544427587584,0.0,0.0,0.0,0.0,0.0,0.0,0.0630011608985982,0.5447043101680916,0.0,0.291035662487858,0.6688062036716663,0.0,0.0,0.0,0.42343626505788196,0.0,0.12785069140533603,0.11718169145892383,0.031975475544778746,0.0,0.0,0.4886037723778975,0.0,0.0,0.0,0.3673931785441662,0.03305046563553161,0.0,0.0,0.0,0.0,0.27336439094152587,0.16505443162642322,0.34920557727685136,0.14237920755607023,0.12402567786022942,0.0,0.21428884705177875,0.4036672699166521,0.0,0.0,0.0,0.0,0.41716518537903247,0.09089242831461765,0.7197725551861727,0.0,0.23109333010439415,0.8614960689928145,0.4790984027957175,0.27426312347908155,0.0,0.0,0.0,0.0,0.05119538666063428,0.0,0.05858857190083358,0.0,0.0,0.0,0.0,0.7653561317723255,0.06151687943172858,0.4595527547212031,0.0,0.0,0.0,0.6222705324848855,0.0,0.12875467679574648,0.6751951933439944,0.0,0.28345381213976806,0.0,0.0,0.6126145710516504,0.0,0.0,0.0,0.0,0.7427477956594752,0.5872351601156508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950487794611508,0.0,0.0,0.0103143322895109,0.0,0.7990824632067028,0.1516544515651505,0.0,0.09640050099110063,0.6974557973288777,0.42945687041817143,0.0,0.0,0.48593412100741673,0.0
Engenho da Rainha,0.007622810172604585,0.15339157527422922,0.16041290993968757,0.10080675983925878,0.12704554049219458,0.0,0.0,0.0,0.0,0.0,0.0,0.14666972018166932,0.22815816395692626,0.0,0.0,0.49381708099138494,0.021803196901105413,0.0,0.0,0.0,0.618718294004124,0.0,0.23648146756579316,0.10949219957497106,0.06719029458547215,0.0,0.25315665924811864,0.0,0.3620201318780805,0.32347856976806333,0.0,0.0,0.43770344700490016,0.16788726295030976,0.0,0.055439217835987153,0.0,0.6235615846318973,0.21333511697511284,0.11863575197570271,0.0,0.0,0.24593475198689702,0.2863405997775801,0.4916144062191993,0.21381100383262205,0.0,0.0,0.0,0.06275122246927174,0.0,0.0,0.13947450069777922,0.06212089072227493,0.18594543694545965,0.0042222441463218375,0.0,0.019828173573609442,0.0,0.0842644054523062,0.6301207945238981,0.0,0.09517237712279557,0.4197895139242175,0.0,0.0,0.0,0.005499922473136902,0.0,0.09667825300380654,0.0,0.0,0.0,0.0,0.15514885590717475,0.0,0.1864546577804357,0.0,0.21673344733506297,0.0,0.10517405902412696,0.15631090284126714,0.0,0.4889364848395315,0.0,0.25896108215147845,0.4790383156717098,0.05649288620648349,0.0,0.23245914904539677,0.20111893501703265,0.0,0.0,0.0,0.2445416595033756,0.0,0.0,0.25937658660516366,0.006582068836545416,0.0,0.05595401814351972,0.0,0.3316084048763758,0.22406671886105609,0.0,0.0,0.011020576710975224,0.5146018673456858,0.0,0.0,0.0,0.0,0.0,0.09620847199199084,0.0,0.12765121399208568,0.0,0.0,0.0,0.03623933557436544,0.21453096250305725,0.0,0.1021835466847686,0.0,0.0,0.41820837786976317,0.05103505909657422,0.0,0.0,0.0,0.0,0.4030985900146899,0.0,0.0,0.1979325740574049,0.1296873306877567,0.9630066589952657,0.0,0.0,0.0,0.0,0.0,0.15187035157820347,0.39409445188130593,0.0,0.13194735228777327,0.17844815554909302,0.0,0.0,0.09867320823180566,0.0,0.0
Engenho de Dentro,0.7882834700680078,0.0,0.31051507267381584,0.05296875461159525,0.0,0.6606598650835419,0.0,0.0,0.0,0.0,0.0,0.0,0.631737984534118,0.0,0.2734380776118149,0.0,0.708294670863131,0.0,0.0,0.0,0.4667689192258052,0.17108225662956092,0.4673946067116624,0.44904376588760914,0.006457526779023896,0.0,0.3363267191464194,0.0,0.0,0.0,0.0,0.2454576407728333,0.0,0.39448759304490466,0.0,0.0,0.0,0.2305690173422628,0.0,0.8297407367613321,0.044124195959340334,0.24593475198689702,0.0,0.7449733129874272,0.32445637011197337,0.45131110545398484,0.0,0.3636441951418846,0.0,0.16720849518127512,0.0,0.33827700070037126,0.3871154005917484,0.38212263463044616,0.0,0.0,0.0,0.009003217565010357,0.5018630166271215,0.0,0.2360615612620631,0.0,0.2270188319208015,0.0,0.0,0.1749779154866965,0.0,0.0,0.0,0.5114627727143843,0.0,0.0,0.0,0.0,0.43903633443045564,0.5220304663592082,0.3112181791572451,0.28217261690396256,0.4695780595970167,0.03011796010295888,0.0,0.0,0.0,0.4926798523491165,0.0,0.4711111736715883,0.44922411537949297,0.6923006720508533,0.0,0.015333478264432217,0.5196678233661151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283743441595687,0.0,0.0,0.0,0.8869024310289266,0.6967613474528485,0.0,0.0,0.6880049383836853,0.3332724572454458,0.0,0.21292980709359957,0.0,0.0,0.0,0.7234620054344469,0.0,0.0,0.6652079946155218,0.6723065719558967,0.1849986310276575,0.092472161759353,0.3162411592928999,0.0,0.5197447926554054,0.0,0.17373925379130162,0.22487159974978707,0.2918362218638141,0.4450857870220809,0.0,0.0,0.0,0.28856136374097296,0.0,0.0,0.39019083572317137,0.6923689186251646,0.16266638064700212,0.0,0.29607411975063175,0.0,0.0,0.014799190589472877,0.06703825598424093,0.0,0.0,0.0,0.0,0.20368898322410778,0.5549669363358729,0.39934054283803644,0.09400388426886487,0.0
Engenho Novo,0.6458679270372258,0.0,0.29044030069798105,0.02597091394342851,0.14244134695136756,0.5723559306383973,0.0,0.0,0.0,0.0,0.0018284582828120447,0.0,0.467428873424434,0.006541947249971659,0.12818676793516953,0.0,0.5740415678204178,0.0,0.04231495301359587,0.0,0.42084511414708725,0.10833727200750536,0.3101411583206275,0.5762912164136327,0.09561477474948583,0.0,0.12697171859815276,0.0,0.0,0.0,0.0,0.17768693722381526,0.0,0.34222230792459213,0.0,0.009031215517777046,0.0,0.11401241012844959,0.0,0.7043621210272453,0.09642445865124694,0.2863405997775801,0.7449733129874272,0.0,0.27612676406222525,0.2577983418674802,0.0,0.22113413850447866,0.0,0.23660396938186712,0.0,0.11615045091376311,0.060067732057260854,0.29307038314953276,0.08875126890537498,0.0,0.07717976509056088,0.0,0.3618921258052752,0.0,0.2188030044908634,0.0,0.10116578705976721,0.0,0.0,0.38767566286925864,0.0,0.2774779297992976,0.0,0.3366341361877342,0.0,0.0,0.0,0.0,0.30346943542567406,0.2815442028889485,0.18906456206902658,0.2686239988377535,0.5892172563261284,0.0,0.0,0.10091116474157787,0.0,0.325970653530152,0.0,0.4682311108547751,0.3000350021341027,0.5170985614556527,0.0,0.0,0.44588962716294245,0.0,0.0,0.0,0.0,0.08789306882268108,0.00877896300734288,0.0,0.3821422606853084,0.0,0.0,0.0,0.7194338357232498,0.6627818851440405,0.0,0.0,0.46716223632025533,0.2790004384092321,0.0,0.1143767357511595,0.04592009742628985,0.0,0.0,0.7022542456033999,0.0,0.18776313013196932,0.5259058844525822,0.7321701086378841,0.02950868382591954,0.2921361756650048,0.5963422981531074,0.0,0.4429719520650569,0.0,0.3135550964226707,0.08954783605740334,0.6181219840461729,0.2728827298606644,0.0,0.0,0.0,0.1663079452520142,0.0,0.0,0.2550987023563508,0.5908241721641366,0.16368370903955157,0.0,0.1902077214023959,0.0,0.0,0.10587976761050694,0.08692928613638676,0.0,0.011610117226547348,0.0,0.0,0.0,0.49705700670957625,0.304735379262944,0.0,0.0
Estacio,0.12256244601132775,0.08628854274671888,0.0,0.0,0.0,0.17804542996928963,0.0,0.0,0.0,0.0,0.0,0.26655345556955246,0.0,0.06355317471291888,0.34602466478441474,0.13588818019534926,0.14173553546825926,0.0,0.19798145723404398,0.0,0.2668658538950416,0.0,0.6641463982885385,0.6248016838277091,0.0,0.0,0.7438410450022485,0.0,0.0817562366185425,0.1387714836670945,0.015678420699517463,0.32636723544160595,0.15103950083690237,0.21071162607616287,0.0,0.0,0.0,0.6914700841594489,0.0,0.20899764794900402,0.0,0.4916144062191993,0.32445637011197337,0.27612676406222525,0.0,0.5202068286547262,0.0,0.0,0.0461244920668058,0.6942884008561403,0.1252271913593282,0.25550002094103835,0.6374067718157642,0.0,0.0,0.0,0.0,0.0,0.1597321068833073,0.41825369182382816,0.6017281570310309,0.0,0.3090788442542928,0.10747945849773573,0.02574040142563059,0.22800758274265776,0.020143028908314826,0.4309297193091503,0.0,0.17910654143549415,0.0,0.0,0.0,0.0,0.06046397055812615,0.2758391604634004,0.4094584701165888,0.1564233062132815,0.0,0.0,0.0,0.21126360492706145,0.20229662328611345,0.6267644537931883,0.11889403636762098,0.261016584219072,0.6158961634013053,0.237802096912867,0.0,0.3036131476865389,0.0,0.0,0.0,0.0,0.20358182468476166,0.0,0.0,0.0,0.0,0.0,0.1946033553466855,0.08371408969918205,0.14662380436273692,0.23899243479426888,0.0,0.0,0.49703282439281204,0.2773839947673634,0.0,0.0,0.03230098373407213,0.0,0.0,0.24609108473597274,0.0,0.0,0.20710554854478452,0.11300472972261165,0.0,0.46949753398372185,0.38398381041482416,0.0,0.31080850402761057,0.0,0.5887081061830993,0.25411572643245744,0.4801012763706232,0.42094379231493756,0.0,0.0,0.0,0.22277682482506536,0.0,0.0,0.3060464667526333,0.06964071649159019,0.4920334549270598,0.0,0.0580269796886866,0.0,0.0,0.4068518612554109,0.0,0.2585574284272157,0.36424388122746526,0.1346567716240767,0.0,0.0,0.22058652000609613,0.0,0.0,0.0
Flamengo,0.46060315384791983,0.0,0.024240338936189577,0.0,0.0,0.6144888936280127,0.0,0.0,0.0,0.0,0.0,0.0,0.18629418049553706,0.05144291842757382,0.6713833724029583,0.0,0.48355448549079905,0.0,0.0,0.0,0.08706335974506822,0.0,0.9467489721531522,0.19855293858763146,0.0,0.0,0.5182178691137622,0.062322642892105574,0.0,0.0,0.0,0.7999642228652885,0.0,0.2025855697781955,0.0,0.0,0.0,0.3925492935465844,0.0,0.3574953826978806,0.0,0.21381100383262205,0.45131110545398484,0.2577983418674802,0.5202068286547262,0.0,0.0,0.15313006613410265,0.0,0.08094649282906444,0.0,0.5361104866108385,0.7780137655801777,0.28582023000291995,0.0,0.0,0.0,0.0,0.7257415014608077,0.3413762378976227,0.19601957715979648,0.0,0.7542156937131843,0.163147367965955,0.0,0.0,0.0,0.0,0.0,0.5754631499127192,0.0,0.13756805250645499,0.0,0.1949726001325268,0.5104881072390711,0.7767033026961232,0.8495009364058715,0.5928144406984929,0.0,0.0,0.0,0.0,0.0,0.8027786813296713,0.0,0.0,0.5251436631620039,0.7281502762478987,0.14682642714292196,0.3479306213600528,0.08089349621385662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607108338600341,0.0,0.0,0.0,0.3129827684992344,0.196595128519838,0.0,0.015697229107813196,0.6663044322183406,0.1534451201585803,0.04658464073225225,0.0,0.016882195645003078,0.0,0.1417542334834483,0.5537322693820143,0.0,0.0,0.32153032886194594,0.1654575398308577,0.0,0.1308010105044056,0.0,0.0,0.364922400664301,0.0,0.0,0.44840099447932696,0.07785727013222599,0.13092775712043073,0.0,0.0,0.0,0.05711235221349766,0.0,0.0,0.6260151804938093,0.5451386969507414,0.21354202038799955,0.0,0.4568466153448211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13350857392996138,0.6491385072639535,0.08881059170750942,0.011885373262752867,0.09319082199301065
Freguesia Ilha do Governador,0.0,0.0,0.48735013747587025,0.7084392756152873,0.0,0.1045254048911827,0.49814408204591804,0.33375513841449483,0.0,0.38166141586626995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45987220955973634,0.0,0.39654835130255645,0.0,0.0,0.0,0.1561320472797418,0.0,0.1958694558397814,0.0,0.05079637204299015,0.0,0.0,0.07251264243903151,0.0,0.0,0.5916058636237604,0.07992828998376678,0.0,0.23002062383823157,0.0,0.06735139299630563,0.03707250054719811,0.22133544427587584,0.0,0.0,0.0,0.0,0.0,0.0,0.337738749500411,0.1237941171862712,0.0,0.31551369582872113,0.20763055128512567,0.0,0.4920705133658198,0.0,0.3801131858931688,0.0,0.0,0.24704161014429402,0.0,0.0,0.08279667604228312,0.0,0.0,0.6781190627889946,0.0,0.3938192291057742,0.0,0.0,0.32809314902408376,0.11859464054750204,0.14322286071960383,0.2898067747851995,0.525069217984212,0.4058846612783437,0.1325081440241474,0.0,0.29687676282144065,0.330343263176402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20709442332172945,0.0,0.0,0.21750075460627083,0.0,0.09104846665527494,0.0,0.1992171743721554,0.0,0.0,0.15352112378322721,0.32203203555414006,0.0,0.0,0.1058878686319977,0.0,0.34061574968771746,0.21218556537033337,0.0,0.4016189880508917,0.23077003812890873,0.10016177660159947,0.0,0.16230502135568797,0.3042452699598541,0.007065875530486892,0.0883542312051488,0.0,0.08677507429694971,0.09460338990147744,0.0,0.35649104861321385,0.08468337684601575,0.01998287813399593,0.5069391298649771,0.12881342780915747,0.021820452959733033,0.3198186664915919,0.005664887069876284,0.0,0.060057690001822955,0.2087531911771999,0.22758765539420156,0.4125012998370603,0.020784333215175397,0.18250242413030257,0.0,0.0024555163896805886,0.0,0.0,0.3500763406093677,0.44487733556734865,0.560743010452184,0.0,0.0,0.0,0.38085859942091616,0.0,0.07410479208245412,0.0,0.0,0.30608077007149875,0.0,0.10464151192685683
Freguesia de Jacarepagua,0.28115863172930117,0.0,0.5653666997376976,0.46420259287616134,0.0,0.37108372693051705,0.41462568081826945,0.0,0.0,0.33958282746377594,0.0,0.0,0.07602525114761595,0.0,0.38287080014248953,0.0,0.3389066173165884,0.15543696842145313,0.0,0.3493296492531113,0.0,0.0,0.045969081220432854,0.06866400455390913,0.0,0.0020873724513226733,0.0,0.0,0.0,0.0,0.0,0.28241470799254575,0.0,0.5261747410228363,0.0,0.0,0.1905953250423184,0.0,0.0,0.26022054485271817,0.0,0.0,0.3636441951418846,0.22113413850447866,0.0,0.15313006613410265,0.337738749500411,0.0,0.0,0.0,0.0,0.5927370082667123,0.019561224821437115,0.5216998854422489,0.0,0.41030604677443755,0.0,0.0,0.5032017883005487,0.0,0.0,0.0,0.33086091633220677,0.0,0.0,0.0,0.13798793591693265,0.0,0.0,0.723216017498289,0.0,0.21467895812074045,0.0,0.2168987170605962,0.6681188920399664,0.43313156896533855,0.3264906866334159,0.3570892160650496,0.36435659277095706,0.0,0.0,0.0,0.0,0.2330141511336091,0.0,0.0,0.0,0.4327489399799201,0.17338516815432437,0.0,0.0,0.0,0.0,0.2545887538395282,0.0,0.0,0.0,0.0,0.8466908874574415,0.43881329625490395,0.0,0.0,0.5347347226410745,0.36389162979415346,0.0,0.015064194328661564,0.28281319962498075,0.6581635560025445,0.1111872224045948,0.0,0.0,0.07472157598982197,0.26955893925217994,0.14838878270163275,0.061508187881565854,0.0,0.600615211334674,0.23845596369564015,0.0,0.053396580410486845,0.0,0.16610092580179045,0.4574587372445244,0.0,0.0,0.5040817832249679,0.0,0.08773303064359747,0.0,0.0,0.3207836598065719,0.688571426850836,0.46719975126237145,0.0,0.5261541028148485,0.33254906901166226,0.0,0.0,0.39068550945723635,0.27301751380369044,0.3650988467846017,0.0,0.0,0.0,0.1676545124230928,0.0,0.0,0.0,0.3353114153620837,0.7865084855387192,0.0,0.041106000203706757
Galeao,0.0,0.4186535257316132,0.0,0.2671848039100347,0.0,0.0,0.0,0.3065135868530712,0.0,0.026331113705711288,0.3751167314020951,0.2590765057618308,0.0,0.15890163984745254,0.0,0.0,0.0,0.4231402888110636,0.5786906280366408,0.09293516936457298,0.0,0.0,0.0,0.06700524642814998,0.0,0.0,0.0037393208526705704,0.0,0.0,0.1579306806531399,0.5926404085248,0.0,0.25626366082963487,0.11320252971375584,0.03458295960459683,0.1823321905823102,0.09828600372668485,0.0,0.39676515534814055,0.0,0.0,0.0,0.0,0.0,0.0461244920668058,0.0,0.1237941171862712,0.0,0.0,0.3320512150087829,0.0,0.0,0.0,0.0,0.0,0.282775333132959,0.0,0.0,0.0,0.09568109563570963,0.07939678335722607,0.0866978599145344,0.0,0.0,0.29187929934368423,0.26612905626040095,0.43238702911194876,0.43455438949066694,0.0,0.0,0.16958497944328627,0.0,0.07977366436690927,0.0,0.0,0.0,0.0,0.0,0.05941515895722715,0.0,0.0,0.4049028501436751,0.5997070803112787,0.0,0.16441256323174383,0.0,0.0,0.0,0.0,0.0,0.0,0.3424096062865068,0.0,0.12133839083906019,0.6239138141787882,0.0,0.3425383254631298,0.156807198523124,0.0,0.0,0.5019391094517021,0.3080181824125198,0.0,0.0,0.3017396214388662,0.043766007850990406,0.0,0.0,0.0,0.0,0.024241783441980407,0.08297233740345712,0.0,0.0,0.25347328805500574,0.0,0.0,0.0,0.0,0.1102359996511931,0.2794900373724775,0.45690982700009897,0.0,0.08099825814601255,0.46853326327573436,0.0,0.32389661252592467,0.09201753798472437,0.0,0.026069005707821617,0.06607472790936428,0.03730259070523791,0.038851018649806925,0.40830134544443225,0.0,0.0,0.0,0.0,0.0,0.34484780078574423,0.14620466731859427,0.4375778680126963,0.0,0.11536667426503319,0.42231042929715373,0.5315024786774499,0.0,0.0,0.0,0.0,0.0,0.0
Gamboa,0.0715760084674029,0.24365770765483538,0.0,0.0,0.0,0.14713890804667934,0.0,0.0,0.0,0.0,0.19069652527605307,0.3382319007648118,0.0,0.15921994832655134,0.07405836254844803,0.014367613401155804,0.12746443328882404,0.0,0.6447452898220741,0.0,0.03696601884847129,0.0,0.3230405363588719,0.6793051373498654,0.0,0.0,0.6693187270976659,0.0,0.0,0.16151324490747668,0.2736578154936792,0.0,0.2840996121458293,0.12350192264388686,0.0,0.0,0.0,0.4744213883144656,0.0,0.17274454736973452,0.0,0.06275122246927174,0.16720849518127512,0.23660396938186712,0.6942884008561403,0.08094649282906444,0.0,0.0,0.3320512150087829,0.0,0.27278510224261954,0.0,0.2951613934409783,0.0,0.0,0.0,0.0,0.0,0.0,0.15599330517365706,0.4141212536904114,0.0,0.0,0.0,0.03612657471241003,0.7289874000024815,0.01896376804564759,0.660923707530674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03884860360267071,0.0,0.0,0.5890265692083178,0.5232964347088349,0.2630380866948561,0.2154354459644479,0.2825645620650433,0.48821242068669396,0.010312364651877542,0.0,0.18523822801502082,0.0,0.0,0.0,0.0,0.4393874608469287,0.0,0.05948742468274962,0.0,0.0,0.0,0.1833256580457107,0.166992047520148,0.001981982484375471,0.1798083448734825,0.0,0.0,0.4491844807302661,0.0,0.0,0.0,0.06864602985884566,0.0,0.0,0.15797663215241295,0.0,0.0,0.3055040400096464,0.1917923463842649,0.0,0.342236441442393,0.6421138662268141,0.0,0.1358978849828611,0.0,0.7741899025785037,0.0,0.5335603831558471,0.7013341231378277,0.0,0.0,0.0,0.02569550101015621,0.0,0.04884884933341357,0.0,0.0,0.13051136935167923,0.0,0.0,0.0,0.0,0.7456248822919979,0.0,0.11558642557601999,0.3671544457695986,0.3676807847253697,0.0,0.0,0.0,0.0,0.0,0.0
Gardenia Azul,0.21795047902322826,0.0,0.0,0.0,0.0,0.0,0.40489499752161584,0.22575484199444448,0.0,0.0,0.15489910911317337,0.01735340467983888,0.09424774136660977,0.1074146594210835,0.0,0.0,0.037942112678219855,0.12980014688022604,0.08794696640012571,0.03812444632735205,0.0,0.05465134909673698,0.06950122255568215,0.24311330774245465,0.0,0.2682149732953166,0.13269430196649182,0.2020432100273577,0.0,0.0,0.1169514793796631,0.0,0.0,0.0,0.0,0.0,0.5151647526435806,0.0,0.0,0.2261252929332901,0.0,0.0,0.0,0.0,0.1252271913593282,0.0,0.31551369582872113,0.0,0.0,0.27278510224261954,0.0,0.0,0.08097313459222258,0.0,0.0,0.0,0.4804169892904598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4342772385400309,0.10588768504888618,0.39800707255113593,0.24502967167491072,0.1874751444906061,0.0,0.39282245118121656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06957330166912701,0.0,0.18324977021212918,0.0,0.4091418760770752,0.20497452838948096,0.021460675788840464,0.0,0.031157281745926604,0.0,0.06901529821132833,0.011851976973654301,0.02357925928319559,0.0338187295284969,0.0,0.0,0.056254741486507866,0.0,0.0038757139572184,0.17277876270800166,0.0,0.0,0.0,0.0,0.19809144502328438,0.22860532767670266,0.17317682382091432,0.0,0.16411113697393798,0.0,0.2116289670285165,0.0,0.0753013766151938,0.1556047160777443,0.15841676236884575,0.0,0.0,0.17395280013510542,0.0,0.417002621452643,0.20487307104937666,0.0,0.1506720996833027,0.0,0.39519425603828817,0.0,0.1426542604635089,0.3884297827653306,0.0,0.01148428320378399,0.08268395533553087,0.0,0.1380823639235561,0.24936611999485883,0.0,0.0,0.0,0.13789986391635967,0.0,0.08459583634034869,0.24472147414120718,0.3838052209859468,0.0,0.0,0.05346413687157282,0.0,0.0,0.08498800334316088,0.0,0.0,0.1390360279671239,0.211764317641753
